NIFTY,200625,200327,200625
NIFTY,200730,200504,200730
NIFTY,200827,200529,200827
NIFTY,200924,200626,200924
NIFTY,201029,200731,201029
NIFTY,201126,200828,201126
NIFTY,201231,200925,201231
NIFTY,210128,201030,210128
NIFTY,210225,201127,210225
NIFTY,210325,210101,210325
NIFTY,210429,210129,210429
NIFTY,210527,210226,210527
NIFTY,210624,210326,210624
NIFTY,210729,210430,210729
NIFTY,210826,210528,210826
NIFTY,210930,210625,210930
NIFTY,211028,210730,211028
NIFTY,211125,210827,211125
NIFTY,211230,211001,211230
NIFTY,220127,211029,220127
NIFTY,220224,211126,220224
NIFTY,220331,211231,220331
NIFTY,220428,220128,220428
NIFTY,220526,220225,220526
NIFTY,220630,220401,220630
NIFTY,220728,220429,220728
NIFTY,220825,220527,220825
NIFTY,220929,220701,220929
NIFTY,221027,220729,221027
NIFTY,221124,220826,221124
NIFTY,221229,220930,221229
NIFTY,230125,221028,230125
NIFTY,230223,221125,230223
NIFTY,230329,221230,230329
NIFTY,230427,230127,230427
NIFTY,230525,230224,230525
NIFTY,230628,230628,230628
NIFTY,230629,230331,230627
NIFTY,230727,230428,230727
NIFTY,230831,230526,230831
NIFTY,230928,230630,230928
NIFTY,231026,230728,231026
NIFTY,231130,230901,231130
NIFTY,231228,230929,231228
NIFTY,240125,231027,240125
NIFTY,240229,231201,240229
NIFTY,240328,231229,240328
NIFTY,240425,240129,240425
NIFTY,240530,240301,240530
NIFTY,240627,240401,240627
NIFTY,240725,240426,240725
NIFTY,240829,240531,240829
NIFTY,240926,240628,240926
NIFTY,241031,240726,241031
NIFTY,241128,240830,241128
NIFTY,241226,240927,241226
NIFTY,250130,241101,250130
NIFTY,250227,241129,250227
NIFTY,250327,241227,250327
NIFTY,250424,250131,250424
NIFTY,250529,250228,250529
NIFTY,250626,250328,250626
NIFTY,250731,250425,250731
NIFTY,250828,250530,250828
NIFTY,250925,250627,250731
NIFTY,250930,250801,250930
NIFTY,251028,250801,251028
NIFTY,251125,250829,251125
NIFTY,251230,251001,251230
NIFTY,260127,251029,260127
NIFTY,260224,251126,260224
NIFTY,260330,251231,260330
NIFTY,260428,260128,260428
NIFTY,260526,260225,260526
NIFTY,260630,260401,260625
NIFTY,260728,260429,260625
NIFTY,260825,260527,260625
NIFTYIT,190131,190101,190131
NIFTYIT,190228,190101,190228
NIFTYIT,190328,190101,190328
NIFTYIT,190425,190201,190425
NIFTYIT,190530,190301,190530
NIFTYIT,190627,190329,190627
NIFTYIT,190725,190426,190725
NIFTYIT,190829,190531,190829
NIFTYIT,190926,190628,190926
NIFTYIT,191031,190726,191031
NIFTYIT,191128,190830,191128
NIFTYIT,191226,190927,191226
NIFTYIT,200130,191101,200130
NIFTYIT,200227,191129,200227
NIFTYIT,200326,191227,200326
NIFTYIT,200430,200131,200430
NIFTYIT,200528,200228,200528
NIFTYIT,200625,200327,200625
NIFTYNXT50,240531,240424,240531
NIFTYNXT50,240628,240424,240628
NIFTYNXT50,240726,240424,240726
NIFTYNXT50,240830,240603,240830
NIFTYNXT50,240927,240701,240927
NIFTYNXT50,241025,240729,241025
NIFTYNXT50,241129,240902,241129
NIFTYNXT50,241227,240930,241227
NIFTYNXT50,250130,250102,250130
NIFTYNXT50,250131,241028,250101
NIFTYNXT50,250227,250102,250227
NIFTYNXT50,250228,241202,250101
NIFTYNXT50,250327,250102,250327
NIFTYNXT50,250328,241230,250101
NIFTYNXT50,250424,250131,250424
NIFTYNXT50,250529,250228,250529
NIFTYNXT50,250626,250328,250626
NIFTYNXT50,250731,250425,250731
NIFTYNXT50,250828,250530,250828
NIFTYNXT50,250930,250627,250930
NIFTYNXT50,251028,250801,251028
NIFTYNXT50,251125,250829,251125
NIFTYNXT50,251230,251001,251230
NIFTYNXT50,260127,251029,260127
NIFTYNXT50,260224,251126,260224
NIFTYNXT50,260330,251231,260330
NIFTYNXT50,260428,260128,260428
NIFTYNXT50,260526,260225,260526
NIFTYNXT50,260630,260401,260625
NIFTYNXT50,260728,260429,260625
NIFTYNXT50,260825,260527,260625
SENSEX,220825,220818,220824
SENSEX,220929,220826,220928
SENSEX,221027,220930,221027
SENSEX,221124,221028,221124
SENSEX,221229,221125,221228
SENSEX,230125,221230,230124
SENSEX,230223,230127,230222
SENSEX,230329,230227,230329
SENSEX,230427,230426,230427
SENSEX,230519,230515,230519
SENSEX,230525,230426,230516
SENSEX,230526,230519,230526
SENSEX,230602,230526,230602
SENSEX,230609,230602,230609
SENSEX,230616,230609,230616
SENSEX,230623,230616,230623
SENSEX,230629,230505,230516
SENSEX,230630,230613,230630
SENSEX,230707,230630,230707
SENSEX,230714,230703,230714
SENSEX,230721,230714,230721
SENSEX,230728,230717,230728
SENSEX,230804,230726,230804
SENSEX,230811,230802,230811
SENSEX,230818,230809,230818
SENSEX,230825,230803,230825
SENSEX,230901,230821,230901
SENSEX,230908,230830,230908
SENSEX,230915,230905,230915
SENSEX,230922,230914,230921
SENSEX,230929,230918,230929
SENSEX,231006,230926,231006
SENSEX,231013,231004,231013
SENSEX,231020,231010,231020
